ID,SRC_IP,DST_IP,TOS,TTL,LEN,PROTOCOLO,PUERTO_ORIGEN,PUERTO_DESTINO,ICMP_TYPE,ICMP_CODE,FLAGS
54577,3.218.122.15,192.168.1.73,0,249,40,TCP,443,52571,-1,-1,-A---
280,192.168.1.73,3.218.122.15,0,128,40,TCP,52571,443,-1,-1,-A---
33847,3.226.121.246,192.168.1.73,0,249,40,TCP,443,61706,-1,-1,-AF--
48145,135.125.170.106,192.168.1.73,0,50,119,TCP,443,56541,-1,-1,-A---
48146,135.125.170.106,192.168.1.73,0,50,119,TCP,443,56541,-1,-1,-A---
48147,135.125.170.106,192.168.1.73,0,50,89,TCP,443,56541,-1,-1,-A---
4606,192.168.1.73,135.125.170.106,0,128,40,TCP,56541,443,-1,-1,-A---
48148,135.125.170.106,192.168.1.73,0,50,71,TCP,443,56541,-1,-1,-A---
48149,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-A---
48150,135.125.170.106,192.168.1.73,0,50,371,TCP,443,56541,-1,-1,-A---
48151,135.125.170.106,192.168.1.73,0,50,90,TCP,443,56541,-1,-1,-A---
4607,192.168.1.73,135.125.170.106,0,128,71,TCP,56541,443,-1,-1,-A---
4608,192.168.1.73,135.125.170.106,0,128,614,TCP,49743,443,-1,-1,-A---
4609,192.168.1.73,135.125.170.106,0,128,936,TCP,49743,443,-1,-1,-A---
7253,192.40.32.233,192.168.1.73,0,57,40,TCP,443,52934,-1,-1,-AF--
50756,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-A---
50757,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-A---
50758,135.125.170.106,192.168.1.73,0,49,88,TCP,443,49743,-1,-1,-A---
50759,135.125.170.106,192.168.1.73,0,49,1492,TCP,443,49743,-1,-1,-A---
4610,192.168.1.73,135.125.170.106,0,128,40,TCP,49743,443,-1,-1,-A---
50760,135.125.170.106,192.168.1.73,0,49,214,TCP,443,49743,-1,-1,-A---
50761,135.125.170.106,192.168.1.73,0,49,71,TCP,443,49743,-1,-1,-A---
48152,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-A---
4611,192.168.1.73,135.125.170.106,0,128,40,TCP,49743,443,-1,-1,-A---
0,0.0.0.0,255.255.255.255,0,64,576,UDP,68,67,-1,-1,
0,192.168.1.254,255.255.255.255,0,64,314,UDP,67,68,-1,-1,
20851,192.40.32.233,192.168.1.73,0,54,40,TCP,443,52938,-1,-1,-AF--
45593,34.117.228.201,192.168.1.73,0,123,40,TCP,443,61283,-1,-1,-AF--
0,192.168.1.79,255.255.255.255,0,64,248,UDP,49159,6667,-1,-1,
8602,199.250.160.129,192.168.1.73,0,48,40,TCP,443,63927,-1,-1,-AF--
43519,34.117.228.201,192.168.1.73,0,123,40,TCP,443,60882,-1,-1,-AF--
59627,192.168.1.73,35.190.90.30,0,128,41,TCP,52504,443,-1,-1,-A---
33848,3.226.121.246,192.168.1.73,0,249,40,TCP,443,61706,-1,-1,-AF--
4267,35.190.90.30,192.168.1.73,0,123,52,TCP,443,52504,-1,-1,-A---
18407,192.168.1.73,23.208.156.32,0,128,41,TCP,49322,443,-1,-1,-A---
0,23.208.156.32,192.168.1.73,0,60,40,TCP,443,49322,-1,-1,-A---
22492,192.168.1.73,23.208.157.44,0,128,41,TCP,61539,443,-1,-1,-A---
27570,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27571,192.168.1.73,3.174.207.88,0,128,287,TCP,57490,443,-1,-1,-A---
0,23.208.157.44,192.168.1.73,0,60,40,TCP,443,61539,-1,-1,-A---
20270,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
27711,192.168.1.73,13.89.178.27,0,128,1169,TCP,62142,443,-1,-1,-A---
27712,192.168.1.73,13.89.178.27,0,128,1480,TCP,62142,443,-1,-1,-A---
27713,192.168.1.73,13.89.178.27,0,128,351,TCP,62142,443,-1,-1,-A---
20271,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20272,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27572,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
18649,13.89.178.27,192.168.1.73,0,116,40,TCP,443,62142,-1,-1,-A---
18650,13.89.178.27,192.168.1.73,0,116,486,TCP,443,62142,-1,-1,-A---
27714,192.168.1.73,13.89.178.27,0,128,40,TCP,62142,443,-1,-1,-A---
27573,192.168.1.73,3.174.207.88,0,128,1414,TCP,57490,443,-1,-1,-A---
20273,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
9343,34.117.228.201,192.168.1.73,0,123,40,TCP,443,57571,-1,-1,-AF--
25437,100.24.207.44,192.168.1.73,0,59,79,TCP,443,62543,-1,-1,-A---
25438,100.24.207.44,192.168.1.73,0,59,64,TCP,443,62543,-1,-1,-A---
25439,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-AF--
39264,192.168.1.73,100.24.207.44,0,128,40,TCP,62543,443,-1,-1,-A---
20274,3.174.207.88,192.168.1.73,0,250,499,TCP,443,57490,-1,-1,-A---
20275,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
39265,192.168.1.73,100.24.207.44,0,128,40,TCP,62543,443,-1,-1,-AF--
27574,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
0,192.168.1.65,255.255.255.255,0,64,248,UDP,56627,6667,-1,-1,
25440,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-A---
48308,199.250.160.129,192.168.1.73,0,52,40,TCP,443,53928,-1,-1,-AF--
25441,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-AF--
25442,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-AF--
18408,192.168.1.73,23.208.156.32,0,128,1287,TCP,56717,443,-1,-1,-A---
59942,192.168.1.73,130.211.115.4,0,128,980,TCP,55256,443,-1,-1,-A---
18409,192.168.1.73,23.208.156.32,0,128,79,TCP,56717,443,-1,-1,-A---
59943,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59944,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59945,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59946,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59947,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59948,192.168.1.73,130.211.115.4,0,128,974,TCP,55256,443,-1,-1,-A---
12889,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
12890,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
12891,23.208.156.32,192.168.1.73,0,60,79,TCP,443,56717,-1,-1,-A---
11001,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11002,192.168.1.73,34.160.152.31,0,128,1320,TCP,60883,443,-1,-1,-A---
18410,192.168.1.73,23.208.156.32,0,128,40,TCP,56717,443,-1,-1,-A---
3093,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3094,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
50279,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50280,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50281,130.211.115.4,192.168.1.73,0,60,40,TCP,443,55256,-1,-1,-A---
50282,130.211.115.4,192.168.1.73,0,60,336,TCP,443,55256,-1,-1,-A---
12892,23.208.156.32,192.168.1.73,0,60,278,TCP,443,56717,-1,-1,-A---
12893,23.208.156.32,192.168.1.73,0,60,114,TCP,443,56717,-1,-1,-A---
3095,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3096,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3097,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11003,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
11004,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
3098,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
59949,192.168.1.73,130.211.115.4,0,128,40,TCP,55256,443,-1,-1,-A---
18411,192.168.1.73,23.208.156.32,0,128,40,TCP,56717,443,-1,-1,-A---
11005,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11006,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11007,192.168.1.73,34.160.152.31,0,128,1067,TCP,60883,443,-1,-1,-A---
11008,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11009,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11010,192.168.1.73,34.160.152.31,0,128,835,TCP,60883,443,-1,-1,-A---
3099,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3100,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3101,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3102,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3103,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3104,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3105,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3106,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
11011,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
3107,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11012,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
11013,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11014,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11015,192.168.1.73,34.160.152.31,0,128,737,TCP,60883,443,-1,-1,-A---
3108,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3109,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3110,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3111,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3112,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3113,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3114,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11016,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
3115,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3116,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
11017,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
54618,209.50.244.2,192.168.1.73,32,57,40,TCP,443,56642,-1,-1,-AF--
27359,192.168.1.73,192.168.1.254,0,128,64,UDP,57121,53,-1,-1,
3117,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3399,192.168.1.254,192.168.1.73,0,64,64,UDP,53,57121,-1,-1,
11018,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11019,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11020,192.168.1.73,34.160.152.31,0,128,1106,TCP,60883,443,-1,-1,-A---
3118,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3119,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3120,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3121,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3122,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3123,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11021,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
11022,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
3124,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
11023,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11024,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11025,192.168.1.73,34.160.152.31,0,128,667,TCP,60883,443,-1,-1,-A---
1973,192.168.1.73,34.107.140.113,0,128,785,TCP,56149,443,-1,-1,-A---
3125,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3126,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3127,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3060,34.107.140.113,192.168.1.73,0,123,40,TCP,443,56149,-1,-1,-A---
25443,100.24.207.44,192.168.1.73,0,59,40,TCP,443,62543,-1,-1,-AF--
3128,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3129,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3130,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11026,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
11027,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
18412,192.168.1.73,23.208.156.32,0,128,1132,TCP,56717,443,-1,-1,-A---
18899,192.168.1.73,191.215.78.2,0,128,52,TCP,54340,443,-1,-1,S----
29221,192.168.1.73,192.184.73.206,0,128,52,TCP,63574,8443,-1,-1,S----
3061,34.107.140.113,192.168.1.73,0,123,106,TCP,443,56149,-1,-1,-A---
3062,34.107.140.113,192.168.1.73,0,123,252,TCP,443,56149,-1,-1,-A---
3063,34.107.140.113,192.168.1.73,0,123,321,TCP,443,56149,-1,-1,-A---
3064,34.107.140.113,192.168.1.73,0,123,79,TCP,443,56149,-1,-1,-A---
1974,192.168.1.73,34.107.140.113,0,128,40,TCP,56149,443,-1,-1,-A---
3131,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
12894,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
12895,23.208.156.32,192.168.1.73,0,60,209,TCP,443,56717,-1,-1,-A---
12896,23.208.156.32,192.168.1.73,0,60,106,TCP,443,56717,-1,-1,-A---
11028,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11029,192.168.1.73,34.160.152.31,0,128,1452,TCP,60883,443,-1,-1,-A---
11030,192.168.1.73,34.160.152.31,0,128,949,TCP,60883,443,-1,-1,-A---
18413,192.168.1.73,23.208.156.32,0,128,40,TCP,56717,443,-1,-1,-A---
2356,192.168.1.73,23.34.80.56,0,128,1424,TCP,61588,443,-1,-1,-A---
2357,192.168.1.73,23.34.80.56,0,128,739,TCP,61588,443,-1,-1,-A---
1975,192.168.1.73,34.107.140.113,0,128,79,TCP,56149,443,-1,-1,-A---
18899,191.215.78.2,192.168.1.73,104,115,52,TCP,443,54340,-1,-1,SA---
18900,192.168.1.73,191.215.78.2,0,128,40,TCP,54340,443,-1,-1,-A---
0,192.184.73.206,192.168.1.73,40,242,52,TCP,8443,63574,-1,-1,SA---
29222,192.168.1.73,192.184.73.206,0,128,40,TCP,63574,8443,-1,-1,-A---
3132,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3133,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
3134,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
21303,23.34.80.56,192.168.1.73,0,60,40,TCP,443,61588,-1,-1,-A---
21304,23.34.80.56,192.168.1.73,0,60,40,TCP,443,61588,-1,-1,-A---
3065,34.107.140.113,192.168.1.73,0,123,40,TCP,443,56149,-1,-1,-A---
18901,192.168.1.73,191.215.78.2,0,128,557,TCP,54340,443,-1,-1,-A---
4902,192.168.1.73,104.18.25.18,0,128,41,TCP,64481,443,-1,-1,-A---
29223,192.168.1.73,192.184.73.206,0,128,557,TCP,63574,8443,-1,-1,-A---
3649,192.168.1.73,13.226.15.81,0,128,41,TCP,51630,443,-1,-1,-A---
33476,104.18.25.18,192.168.1.73,0,60,52,TCP,443,64481,-1,-1,-A---
3135,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3136,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
11031,192.168.1.73,34.160.152.31,0,128,40,TCP,60883,443,-1,-1,-A---
3137,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
17165,209.50.244.2,192.168.1.73,32,57,40,TCP,443,53187,-1,-1,-AF--
47643,192.168.1.73,23.34.80.202,0,128,1424,TCP,58794,443,-1,-1,-A---
47644,192.168.1.73,23.34.80.202,0,128,1424,TCP,58794,443,-1,-1,-A---
47645,192.168.1.73,23.34.80.202,0,128,714,TCP,58794,443,-1,-1,-A---
17714,13.226.15.81,192.168.1.73,0,250,52,TCP,443,51630,-1,-1,-A---
11032,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
47539,23.34.80.202,192.168.1.73,0,60,40,TCP,443,58794,-1,-1,-A---
47540,23.34.80.202,192.168.1.73,0,60,358,TCP,443,58794,-1,-1,-A---
3138,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
21305,23.34.80.56,192.168.1.73,0,60,1492,TCP,443,61588,-1,-1,-A---
21306,23.34.80.56,192.168.1.73,0,60,1017,TCP,443,61588,-1,-1,-A---
9748,191.215.78.2,192.168.1.73,104,242,173,TCP,443,54340,-1,-1,-A---
2358,192.168.1.73,23.34.80.56,0,128,40,TCP,61588,443,-1,-1,-A---
39511,191.215.78.2,192.168.1.73,104,242,87,TCP,443,54340,-1,-1,-A---
18902,192.168.1.73,191.215.78.2,0,128,40,TCP,54340,443,-1,-1,-A---
20185,191.215.78.2,192.168.1.73,104,242,1440,TCP,443,54340,-1,-1,-A---
42424,192.184.73.206,192.168.1.73,40,242,40,TCP,8443,63574,-1,-1,-A---
42425,192.184.73.206,192.168.1.73,40,242,1492,TCP,8443,63574,-1,-1,-A---
42426,192.184.73.206,192.168.1.73,40,242,1492,TCP,8443,63574,-1,-1,-A---
42427,192.184.73.206,192.168.1.73,40,242,1492,TCP,8443,63574,-1,-1,-A---
42428,192.184.73.206,192.168.1.73,40,242,336,TCP,8443,63574,-1,-1,-A---
29224,192.168.1.73,192.184.73.206,0,128,40,TCP,63574,8443,-1,-1,-A---
29225,192.168.1.73,192.184.73.206,0,128,120,TCP,63574,8443,-1,-1,-A---
12877,191.215.78.2,192.168.1.73,104,242,1404,TCP,443,54340,-1,-1,-A---
18903,192.168.1.73,191.215.78.2,0,128,40,TCP,54340,443,-1,-1,-A---
5825,191.215.78.2,192.168.1.73,104,242,320,TCP,443,54340,-1,-1,-A---
57000,191.215.78.2,192.168.1.73,104,242,326,TCP,443,54340,-1,-1,-A---
6868,191.215.78.2,192.168.1.73,104,242,114,TCP,443,54340,-1,-1,-A---
18904,192.168.1.73,191.215.78.2,0,128,120,TCP,54340,443,-1,-1,-A---
47646,192.168.1.73,23.34.80.202,0,128,40,TCP,58794,443,-1,-1,-A---
18905,192.168.1.73,191.215.78.2,0,128,1039,TCP,54340,443,-1,-1,-A---
29226,192.168.1.73,192.184.73.206,0,128,1492,TCP,63574,8443,-1,-1,-A---
29227,192.168.1.73,192.184.73.206,0,128,468,TCP,63574,8443,-1,-1,-A---
29956,192.168.1.73,192.178.56.34,0,128,1452,TCP,49650,443,-1,-1,-A---
29957,192.168.1.73,192.178.56.34,0,128,163,TCP,49650,443,-1,-1,-A---
29958,192.168.1.73,192.178.56.34,0,128,79,TCP,49650,443,-1,-1,-A---
42500,191.215.78.2,192.168.1.73,104,242,327,TCP,443,54340,-1,-1,-A---
42429,192.184.73.206,192.168.1.73,40,242,40,TCP,8443,63574,-1,-1,-A---
6728,191.215.78.2,192.168.1.73,104,242,327,TCP,443,54340,-1,-1,-A---
18906,192.168.1.73,191.215.78.2,0,128,40,TCP,54340,443,-1,-1,-A---
29959,192.168.1.73,192.178.56.34,0,128,1452,TCP,49650,443,-1,-1,-A---
29960,192.168.1.73,192.178.56.34,0,128,350,TCP,49650,443,-1,-1,-A---
24685,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
24686,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
48154,135.125.170.106,192.168.1.73,0,50,64,TCP,443,56541,-1,-1,-AF--
4612,192.168.1.73,135.125.170.106,0,128,52,TCP,56541,443,-1,-1,-A---
48153,135.125.170.106,192.168.1.73,0,50,79,TCP,443,56541,-1,-1,-A---
24687,192.178.56.34,192.168.1.73,0,123,79,TCP,443,49650,-1,-1,-A---
4613,192.168.1.73,135.125.170.106,0,128,40,TCP,56541,443,-1,-1,-AF--
50764,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-AF--
50762,135.125.170.106,192.168.1.73,0,49,79,TCP,443,49743,-1,-1,-A---
4614,192.168.1.73,135.125.170.106,0,128,40,TCP,49743,443,-1,-1,-A---
50763,135.125.170.106,192.168.1.73,0,49,64,TCP,443,49743,-1,-1,-A---
24688,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
4615,192.168.1.73,135.125.170.106,0,128,40,TCP,49743,443,-1,-1,-A---
4616,192.168.1.73,135.125.170.106,0,128,40,TCP,49743,443,-1,-1,-AF--
37986,192.168.1.73,3.174.207.108,0,128,536,TCP,64663,443,-1,-1,-A---
37987,192.168.1.73,3.174.207.108,0,128,79,TCP,64663,443,-1,-1,-A---
20217,191.215.78.2,192.168.1.73,104,242,1016,TCP,443,54340,-1,-1,-A---
42430,192.184.73.206,192.168.1.73,40,242,40,TCP,8443,63574,-1,-1,-A---
42431,192.184.73.206,192.168.1.73,40,242,40,TCP,8443,63574,-1,-1,-A---
38831,3.174.207.108,192.168.1.73,0,250,40,TCP,443,64663,-1,-1,-A---
38832,3.174.207.108,192.168.1.73,0,250,79,TCP,443,64663,-1,-1,-A---
42432,192.184.73.206,192.168.1.73,40,242,531,TCP,8443,63574,-1,-1,-A---
38833,3.174.207.108,192.168.1.73,0,250,1480,TCP,443,64663,-1,-1,-A---
37988,192.168.1.73,3.174.207.108,0,128,40,TCP,64663,443,-1,-1,-A---
38834,3.174.207.108,192.168.1.73,0,250,961,TCP,443,64663,-1,-1,-A---
29961,192.168.1.73,192.178.56.34,0,128,40,TCP,49650,443,-1,-1,-A---
24689,192.178.56.34,192.168.1.73,0,123,229,TCP,443,49650,-1,-1,-A---
24690,192.178.56.34,192.168.1.73,0,123,71,TCP,443,49650,-1,-1,-A---
24691,192.178.56.34,192.168.1.73,0,123,79,TCP,443,49650,-1,-1,-A---
29962,192.168.1.73,192.178.56.34,0,128,40,TCP,49650,443,-1,-1,-A---
18414,192.168.1.73,23.208.156.32,0,128,1492,TCP,56717,443,-1,-1,-A---
18415,192.168.1.73,23.208.156.32,0,128,1492,TCP,56717,443,-1,-1,-A---
18416,192.168.1.73,23.208.156.32,0,128,1492,TCP,56717,443,-1,-1,-A---
18417,192.168.1.73,23.208.156.32,0,128,641,TCP,56717,443,-1,-1,-A---
29963,192.168.1.73,192.178.56.34,0,128,79,TCP,49650,443,-1,-1,-A---
24692,192.178.56.34,192.168.1.73,0,123,206,TCP,443,49650,-1,-1,-A---
24693,192.178.56.34,192.168.1.73,0,123,71,TCP,443,49650,-1,-1,-A---
29964,192.168.1.73,192.178.56.34,0,128,40,TCP,49650,443,-1,-1,-A---
18907,192.168.1.73,191.215.78.2,0,128,40,TCP,54340,443,-1,-1,-A---
12897,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
12898,23.208.156.32,192.168.1.73,0,60,40,TCP,443,56717,-1,-1,-A---
12899,23.208.156.32,192.168.1.73,0,60,209,TCP,443,56717,-1,-1,-A---
12900,23.208.156.32,192.168.1.73,0,60,106,TCP,443,56717,-1,-1,-A---
29228,192.168.1.73,192.184.73.206,0,128,40,TCP,63574,8443,-1,-1,-A---
37989,192.168.1.73,3.174.207.108,0,128,40,TCP,64663,443,-1,-1,-A---
2359,192.168.1.73,23.34.80.56,0,128,797,TCP,61588,443,-1,-1,-A---
24694,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
21307,23.34.80.56,192.168.1.73,0,60,40,TCP,443,61588,-1,-1,-A---
18418,192.168.1.73,23.208.156.32,0,128,40,TCP,56717,443,-1,-1,-A---
27360,192.168.1.73,192.168.1.254,0,128,66,UDP,59972,53,-1,-1,
27361,192.168.1.73,192.168.1.254,0,128,66,UDP,52116,53,-1,-1,
3622,192.168.1.254,192.168.1.73,0,64,173,UDP,53,59972,-1,-1,
3623,192.168.1.254,192.168.1.73,0,64,187,UDP,53,52116,-1,-1,
48155,135.125.170.106,192.168.1.73,0,50,40,TCP,443,56541,-1,-1,-A---
15178,192.168.1.73,54.151.28.218,0,128,597,TCP,57028,443,-1,-1,-A---
15179,192.168.1.73,54.151.28.218,0,128,86,TCP,57028,443,-1,-1,-A---
15180,192.168.1.73,54.151.28.218,0,128,1492,TCP,57028,443,-1,-1,-A---
15181,192.168.1.73,54.151.28.218,0,128,833,TCP,57028,443,-1,-1,-A---
50765,135.125.170.106,192.168.1.73,0,49,40,TCP,443,49743,-1,-1,-A---
21308,23.34.80.56,192.168.1.73,0,60,449,TCP,443,61588,-1,-1,-A---
2360,192.168.1.73,23.34.80.56,0,128,40,TCP,61588,443,-1,-1,-A---
40514,54.151.28.218,192.168.1.73,0,250,40,TCP,443,57028,-1,-1,-A---
40515,54.151.28.218,192.168.1.73,0,250,86,TCP,443,57028,-1,-1,-A---
40516,54.151.28.218,192.168.1.73,0,250,40,TCP,443,57028,-1,-1,-A---
40517,54.151.28.218,192.168.1.73,0,250,598,TCP,443,57028,-1,-1,-A---
40518,54.151.28.218,192.168.1.73,0,250,78,TCP,443,57028,-1,-1,-A---
15182,192.168.1.73,54.151.28.218,0,128,40,TCP,57028,443,-1,-1,-A---
54578,3.218.122.15,192.168.1.73,0,249,79,TCP,443,52571,-1,-1,-A---
11033,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11034,192.168.1.73,34.160.152.31,0,128,999,TCP,60883,443,-1,-1,-A---
281,192.168.1.73,3.218.122.15,0,128,64,TCP,52571,443,-1,-1,-A---
282,192.168.1.73,3.218.122.15,0,128,40,TCP,52571,443,-1,-1,-AF--
59950,192.168.1.73,130.211.115.4,0,128,960,TCP,55256,443,-1,-1,-A---
59951,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59952,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59953,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
59954,192.168.1.73,130.211.115.4,0,128,1460,TCP,55256,443,-1,-1,-A---
